book_id,title,author,genre,sub_genre,pages,reading_level,avg_rating,publish_year,description,tags
B0684,Plays (36),William Shakespeare,Young Adult,Coming of Age,300,easy,3.7,1623,"A compelling young adult book by William Shakespeare, exploring themes of coming of age.",Coming of Age
B0685,Charlie and the Chocolate Factory,Roald Dahl,Young Adult,Coming of Age,300,easy,4.1,1964,"A compelling young adult book by Roald Dahl, exploring themes of coming of age.",Coming of Age
B0686,Washington Square,Henry James,Young Adult,Coming of Age,300,easy,3.5,1880,"A compelling young adult book by Henry James, exploring themes of coming of age.",Coming of Age
B0687,The Catcher in the Rye,"J. D. Salinger, Shao jia yun",Young Adult,Coming of Age,300,easy,4.4,1945,"A compelling young adult book by J. D. Salinger, Shao jia yun, exploring themes of coming of age.",Coming of Age
B0688,When the Sleeper Awakes,H. G. Wells,Young Adult,Coming of Age,300,easy,3.7,1899,"A compelling young adult book by H. G. Wells, exploring themes of coming of age.",Coming of Age
B0689,The Bell Jar,Sylvia Plath,Young Adult,Coming of Age,300,easy,3.8,1948,"A compelling young adult book by Sylvia Plath, exploring themes of coming of age.",Coming of Age
B0690,What Katy Did Next (Best Loved Stories),"Susan Coolidge, Jessie Mcdermot",Young Adult,Coming of Age,300,easy,4.7,1886,"A compelling young adult book by Susan Coolidge, Jessie Mcdermot, exploring themes of coming of age.",Coming of Age
B0691,The BFG,Roald Dahl,Young Adult,Coming of Age,300,easy,3.9,1732,"A compelling young adult book by Roald Dahl, exploring themes of coming of age.",Coming of Age
B0692,Northern Lights,Philip Pullman,Young Adult,Coming of Age,300,easy,4.1,1995,"A compelling young adult book by Philip Pullman, exploring themes of coming of age.",Coming of Age
B0693,Harry Potter and the Deathly Hallows,J. K. Rowling,Young Adult,Coming of Age,300,easy,3.7,2007,"A compelling young adult book by J. K. Rowling, exploring themes of coming of age.",Coming of Age
B0694,The Hunger Games,Suzanne Collins,Young Adult,Coming of Age,300,easy,3.5,2008,"A compelling young adult book by Suzanne Collins, exploring themes of coming of age.",Coming of Age
B0695,Romeo and Juliet (adaptation),"William Shakespeare, John McDonald",Young Adult,Coming of Age,300,easy,4.4,1748,"A compelling young adult book by William Shakespeare, John McDonald, exploring themes of coming of age.",Coming of Age
B0696,Twilight,Stephenie Meyer,Young Adult,Coming of Age,300,easy,4.5,2005,"A compelling young adult book by Stephenie Meyer, exploring themes of coming of age.",Coming of Age
B0697,Loving,Danielle Steel,Young Adult,Coming of Age,300,easy,4.5,1980,"A compelling young adult book by Danielle Steel, exploring themes of coming of age.",Coming of Age
B0698,The Witches,Roald Dahl,Young Adult,Coming of Age,300,easy,4.6,1983,"A compelling young adult book by Roald Dahl, exploring themes of coming of age.",Coming of Age
B0699,Catching Fire,Suzanne Collins,Young Adult,Coming of Age,300,easy,3.6,2009,"A compelling young adult book by Suzanne Collins, exploring themes of coming of age.",Coming of Age
B0700,Peer Gynt,Henrik Ibsen,Young Adult,Coming of Age,300,easy,4.5,1867,"A compelling young adult book by Henrik Ibsen, exploring themes of coming of age.",Coming of Age
B0701,The Book Thief,Markus Zusak,Young Adult,Coming of Age,300,easy,4.4,1998,"A compelling young adult book by Markus Zusak, exploring themes of coming of age.",Coming of Age
B0702,The Red Pony,John Steinbeck,Young Adult,Coming of Age,300,easy,4.6,1933,"A compelling young adult book by John Steinbeck, exploring themes of coming of age.",Coming of Age
B0703,"Undine, eine Erzählung","Friedrich de la Motte-Fouqué, Friedrich Heinrich Kar La Motte-Fouqué",Young Adult,Coming of Age,300,easy,4.4,1845,"A compelling young adult book by Friedrich de la Motte-Fouqué, Friedrich Heinrich Kar La Motte-Fouqué, exploring themes of coming of age.",Coming of Age
B0704,The Curious Incident of the Dog in the Night-Time,Mark Haddon,Young Adult,Coming of Age,300,easy,3.6,2002,"A compelling young adult book by Mark Haddon, exploring themes of coming of age.",Coming of Age
B0705,The Lightning Thief,Rick Riordan,Young Adult,Coming of Age,300,easy,4.6,2005,"A compelling young adult book by Rick Riordan, exploring themes of coming of age.",Coming of Age
B0706,The Subtle Knife,Philip Pullman,Young Adult,Coming of Age,300,easy,4.6,1997,"A compelling young adult book by Philip Pullman, exploring themes of coming of age.",Coming of Age
B0707,The Giver,Lois Lowry,Young Adult,Coming of Age,300,easy,4.7,1993,"A compelling young adult book by Lois Lowry, exploring themes of coming of age.",Coming of Age
B0708,A Wrinkle in Time,Madeleine L'Engle,Young Adult,Coming of Age,300,easy,3.8,1962,"A compelling young adult book by Madeleine L'Engle, exploring themes of coming of age.",Coming of Age
B0709,"Danny, The Champion of the World",Roald Dahl,Young Adult,Coming of Age,300,easy,4.4,1975,"A compelling young adult book by Roald Dahl, exploring themes of coming of age.",Coming of Age
B0710,Admiral Hornblower in the West Indies,"C. S. Forester, C. S. Forrester, c.s. forester",Young Adult,Coming of Age,300,easy,4.4,1956,"A compelling young adult book by C. S. Forester, C. S. Forrester, c.s. forester, exploring themes of coming of age.",Coming of Age
B0711,La sombra del viento,Carlos Ruiz Zafón,Young Adult,Coming of Age,300,easy,4.4,2001,"A compelling young adult book by Carlos Ruiz Zafón, exploring themes of coming of age.",Coming of Age
B0712,Mockingjay,Suzanne Collins,Young Adult,Coming of Age,300,easy,4.7,2010,"A compelling young adult book by Suzanne Collins, exploring themes of coming of age.",Coming of Age
B0713,"Works [37 plays, 5 poems, sonnets]",William Shakespeare,Young Adult,Coming of Age,300,easy,4.1,1794,"A compelling young adult book by William Shakespeare, exploring themes of coming of age.",Coming of Age
B0714,The Boy in the Striped Pyjamas,John Boyne,Young Adult,Coming of Age,300,easy,4.3,2006,"A compelling young adult book by John Boyne, exploring themes of coming of age.",Coming of Age
B0715,Eclipse,Stephenie Meyer,Young Adult,Coming of Age,300,easy,4.2,2006,"A compelling young adult book by Stephenie Meyer, exploring themes of coming of age.",Coming of Age
B0716,The Bobbsey Twins,Laura Lee Hope,Young Adult,Coming of Age,300,easy,4.1,1904,"A compelling young adult book by Laura Lee Hope, exploring themes of coming of age.",Coming of Age
B0717,Coraline,Neil Gaiman,Young Adult,Coming of Age,300,easy,3.9,2001,"A compelling young adult book by Neil Gaiman, exploring themes of coming of age.",Coming of Age
B0718,Things Fall Apart,Chinua Achebe,Young Adult,Coming of Age,300,easy,4.7,1958,"A compelling young adult book by Chinua Achebe, exploring themes of coming of age.",Coming of Age
B0719,Artemis Fowl,Eoin Colfer,Young Adult,Coming of Age,300,easy,4.5,1999,"A compelling young adult book by Eoin Colfer, exploring themes of coming of age.",Coming of Age
B0720,The Magic Finger,Roald Dahl,Young Adult,Coming of Age,300,easy,4.6,1966,"A compelling young adult book by Roald Dahl, exploring themes of coming of age.",Coming of Age
B0721,Alice's Adventures in Wonderland,Lewis Carroll,Psychology,Self-Help,300,medium,4.0,1865,"A compelling psychology book by Lewis Carroll, exploring themes of self-help.",Self-Help
B0722,The Picture of Dorian Gray,Oscar Wilde,Psychology,Self-Help,300,medium,4.2,1890,"A compelling psychology book by Oscar Wilde, exploring themes of self-help.",Self-Help
B0723,Wuthering Heights,Emily Brontë,Psychology,Self-Help,300,medium,4.0,1846,"A compelling psychology book by Emily Brontë, exploring themes of self-help.",Self-Help
B0724,The Scarlet Letter,Nathaniel Hawthorne,Psychology,Self-Help,300,medium,3.9,1800,"A compelling psychology book by Nathaniel Hawthorne, exploring themes of self-help.",Self-Help
B0725,Oliver Twist,Charles Dickens,Psychology,Self-Help,300,medium,4.7,1822,"A compelling psychology book by Charles Dickens, exploring themes of self-help.",Self-Help
B0726,Dracula,Bram Stoker,Psychology,Self-Help,300,medium,4.5,1897,"A compelling psychology book by Bram Stoker, exploring themes of self-help.",Self-Help
B0727,The Art of War,"孙武 (Sun Tzu), Stephen F. Kaufman, Lionel Giles, Onésimo Colavidas",Psychology,Self-Help,300,medium,4.3,1900,"A compelling psychology book by 孙武 (Sun Tzu), Stephen F. Kaufman, Lionel Giles, Onésimo Colavidas, exploring themes of self-help.",Self-Help
B0728,The Prince,Niccolò Machiavelli,Psychology,Self-Help,300,medium,3.7,1515,"A compelling psychology book by Niccolò Machiavelli, exploring themes of self-help.",Self-Help
B0729,Persuasion,Jane Austen,Psychology,Self-Help,300,medium,4.1,1789,"A compelling psychology book by Jane Austen, exploring themes of self-help.",Self-Help
B0730,The Great Gatsby,F. Scott Fitzgerald,Psychology,Self-Help,300,medium,4.0,1920,"A compelling psychology book by F. Scott Fitzgerald, exploring themes of self-help.",Self-Help
B0731,Преступление и наказание,Fiódor Dostoievski,Psychology,Self-Help,300,medium,3.9,1866,"A compelling psychology book by Fiódor Dostoievski, exploring themes of self-help.",Self-Help
B0732,Jane Eyre,Charlotte Brontë,Psychology,Self-Help,300,medium,4.1,1847,"A compelling psychology book by Charlotte Brontë, exploring themes of self-help.",Self-Help
B0733,The Time Machine,H. G. Wells,Psychology,Self-Help,300,medium,4.4,1895,"A compelling psychology book by H. G. Wells, exploring themes of self-help.",Self-Help
B0734,The Taming of the Shrew,William Shakespeare,Psychology,Self-Help,300,medium,4.3,1631,"A compelling psychology book by William Shakespeare, exploring themes of self-help.",Self-Help
B0735,Moby Dick,Herman Melville,Psychology,Self-Help,300,medium,4.1,1851,"A compelling psychology book by Herman Melville, exploring themes of self-help.",Self-Help
B0736,Hard Times,Charles Dickens,Psychology,Self-Help,300,medium,4.4,1854,"A compelling psychology book by Charles Dickens, exploring themes of self-help.",Self-Help
B0737,Northanger Abbey,Jane Austen,Psychology,Self-Help,300,medium,3.9,1818,"A compelling psychology book by Jane Austen, exploring themes of self-help.",Self-Help
B0738,Metamorphosis,Franz Kafka,Psychology,Self-Help,300,medium,4.3,1915,"A compelling psychology book by Franz Kafka, exploring themes of self-help.",Self-Help
B0739,David Copperfield,Charles Dickens,Psychology,Self-Help,300,medium,4.6,1800,"A compelling psychology book by Charles Dickens, exploring themes of self-help.",Self-Help
B0740,Записки изъ подполья,Fiódor Dostoievski,Psychology,Self-Help,300,medium,3.7,1864,"A compelling psychology book by Fiódor Dostoievski, exploring themes of self-help.",Self-Help
B0741,The Old Curiosity Shop,Charles Dickens,Psychology,Self-Help,300,medium,4.0,1800,"A compelling psychology book by Charles Dickens, exploring themes of self-help.",Self-Help
B0742,Der Proceß,Franz Kafka,Psychology,Self-Help,300,medium,3.6,1825,"A compelling psychology book by Franz Kafka, exploring themes of self-help.",Self-Help
B0743,Two Gentlemen of Verona,William Shakespeare,Psychology,Self-Help,300,medium,3.8,1632,"A compelling psychology book by William Shakespeare, exploring themes of self-help.",Self-Help
B0744,A Portrait of the Artist as a Young Man,"James Joyce, James Joyce, james joyce, J Joyce",Psychology,Self-Help,300,medium,3.9,1818,"A compelling psychology book by James Joyce, James Joyce, james joyce, J Joyce, exploring themes of self-help.",Self-Help
B0745,The Mill on the Floss,"George Eliot, Rosalyn Landor, Sue Saunders, Julius Frese",Psychology,Self-Help,300,medium,4.7,1800,"A compelling psychology book by George Eliot, Rosalyn Landor, Sue Saunders, Julius Frese, exploring themes of self-help.",Self-Help
B0746,A Room with a View,E. M. Forster,Psychology,Self-Help,300,medium,4.6,1905,"A compelling psychology book by E. M. Forster, exploring themes of self-help.",Self-Help
B0747,Metamorfosi,"Ovid, William S. Anderson, Mary Frederick, Rolfe Humphries, John Dryden, Samuel Garth, Jack Shapiro, Ovid, Robert Squillace, Frank Justus Miller, Ovidio, Julius Ziehen, Banier (Antoine, M L'Abbe), Niklas Holzberg, Lee Fratantuono, A D Melville, Emeritus Kennedy Professor of Latin Fellow E J Kenney, Ovide, William Scovil Anderson, Stephanie McCarter, Gerhard Fink, Alexander Pope, Joseph Addison, William Congreve, Gottlieb Erdmann Gierig, Jan Minell, Pieter Rabus, Alexander Pope, Sir Samuel Garth, John Godwin, OVIDIO, Publio Nasone Ovidio, Ovidi, Xavier Mata Oroval, Claude-Pierre Goujet, Claude-Pierre Banier, Publius Ovidius Naso, Edward Brooks, Edward Ovid, Ovidius, Ernest Ensor Publius Ovidius Naso, Ovídio, Pierre Du Ryer, Publio Ovidio Nason, Johannes Minellius, Nathan Bailey, J., F., and C. Rivington (Firm), G. G. J. and J. Robinson (Paternoster-Row, London, England), Scatcherd and Whitaker, Publius Ovidius Naso, Mathieu Guillaume Thérès de Villenave, Rudolf Merkel, Ovid Giovanni Andrea Dell' Anguillara, C. Luke Soucy, Publius Ovidius Naso, Joseph Gaspard Dubois-Fontanelle, Villenave, Moriz Haupt, Otto Korn, Otto Ovid, J. J. J.J. Howard, Henry Riley, Théodose Burette, Etienne Gros, John Clarke, John Ovid, William Thane Peck, Moriz Haupt, Hermann Johannes Müller, Otto Korn, Henry T. Riley, Banier M. l'abbé, Bernard Picart, Arthur Golding, William White, William Seres, J. H. Haydon, Maximus Planudes, Jean François Boissonade, Garth, Samuel Sir, Joseph Addison, Laurence Eusden, Arthur Maynwaring, Samuel Croxall, Nahum Tate, John Gay, Freigius, Moritz Haupt, Otto Korn, Ovide Ovide, George Sewell, Ovid Vergil, Ovide (Ovid) ; Georges Lafaye, Rolfe (Translated by) Ovid and Humphries, Ernst Karl Christian Bach, Rudolf Ehwald, Ovidb C -17 or 18 a D, Daniel Crespin, Anton Zingerle, Heinrich Stefan Sedlmayer, José Carlos Fernández Corte, María Josefa Cantó Llorca, Charles Martin, Emily R. Wilson, Ovide, Henry T. Riley, translated by frank jsutus miller Ovid, Moriz Haupt P. Ovidius Naso, 43 B. C. -17 or 18 A. D. Ovid, N. C. (Nathan Covington) 180 Brooks, José-Román Bravo Díaz, Publio Ovidio Nasón, Antonio Ruiz de Elvira Prieto, Bartolomé Segura Ramos, OVIDIO; BONIFAZ NU;O, RUBEN INTRODUCION, VERSION, OVIDIO; BONIFAZ NU;O, RUBEN INTRODUCION, VERSION, Publius Ovidius Naso Ovide, OVIDE, 43 B. C. -17 A. D. or 18 A. D. Ovid, Stamperia del Seminario (Padua), Publius Ovidius Publius Ovidius Naso, Henry Thomas Riley, Publi Ovidi Nasó, Donald E. Hill, J. R. Jenkinson, K. Sara Myers, Ovid Poet, John Laney, Hermann Breitenbach, Rudolf Merkel, Rudolf Ehwald, Ange-François Fariau de Saint-Ange, Pablo Picasso, Jean Gaspard Dubois-Fontanelle, Giuseppe Zocchi, Joseph Chamonard, Diedrich Ernest Bosselaar, Thomas Farnaby, Friedrich Polle, Johannes Siebelis, Bernardino Stagnino, Carolus Vivianus, Ovide (Ovid) ,  Georges Lafaye, Garth, Samuel Sir, George Sandys, Richard Badger, Johann Raener, Henricus Glareanus, Thomas Purfoot, Charles Simmons, Lodovico Dolce, Jakob Moltzer, Ercole Ciofani, Daniel Heinsius, Nicolaas Heinsius, Pieter Burman, Johann Wilhelm Capoferrius, Charles de Massac, Raymond de Massac, George Sewell, Jakob Moltzer, Raffaele Regio, Giovanni de Buonsignore, Luca-Antonio Giunta, William Caxton, George Hibbert, Roxburghe Club, Erich Rösch, Joseph Davidson, Claude-Pierre Goujet, N. Bailey, Johannes Minellius, Banier (Antoine), Jean Matheus, Isaac Briot, Pierre Firens, Michael Faulte, Gerard Jean-Baptiste Scotin, Antoine Humblot, Virgil Solis, Vasiliĭ Maĭkov, Gerhard Lorich, Marguerite Carnec, Olivier Sers, SparkNotes, Georges Lafaye, Raphaello Regius, Josse Badius, Gottlieb Erdmann Gierig, Almeno pseud, Ēlias Tsirinkakēs, Jordi Parramon Blasco, John Clarke, Jacobus Rubeus, Henry N. Heale, William Scovil Anderson, Gianpiero Rosati, Giovanna Faranda Villa, Rossella Corti, Nicolas Renouard, Publius Vergilius Maro, Henry King, Karl Hermann Weise, Jorge de Bustamante, Pierre Bellère, Fitzwilliam, William Charles de Meuron Earl, Edward Glaser, Giovanni de' Buonsignori, Gregor Bersmann, Josse Badius, Pieter Rabus, 'Introductiones' Printer of Nebrissensis, Hannibal Gamon, Clifden, Arthur Victor Agar-Robartes Viscount, England) Lanhydrock House (Cornwall, Giovanni Andrea dell' Anguillara, Francesco Turchi, Clarke, John, Lodovico Dolce, Ovid, Banier (Antoine), Claude-Pierre Goujet, Karl Paul Otto Korn, H. J. Müller, Otto Korn, Johann Balthasar Sedkezki, Stephen Gaselee, H. F. B. Brett-Smith, Pepys Library, Raphaello Regius, Paul Brandt, Thomas Farnaby, Pierre Du Ryer, Gwilym Aneurin Tudor Davies, Ovid, 43 BCE-18, 43 BCE-18",Psychology,Self-Help,300,medium,4.1,1474,"A compelling psychology book by Ovid, William S. Anderson, Mary Frederick, Rolfe Humphries, John Dryden, Samuel Garth, Jack Shapiro, Ovid, Robert Squillace, Frank Justus Miller, Ovidio, Julius Ziehen, Banier (Antoine, M L'Abbe), Niklas Holzberg, Lee Fratantuono, A D Melville, Emeritus Kennedy Professor of Latin Fellow E J Kenney, Ovide, William Scovil Anderson, Stephanie McCarter, Gerhard Fink, Alexander Pope, Joseph Addison, William Congreve, Gottlieb Erdmann Gierig, Jan Minell, Pieter Rabus, Alexander Pope, Sir Samuel Garth, John Godwin, OVIDIO, Publio Nasone Ovidio, Ovidi, Xavier Mata Oroval, Claude-Pierre Goujet, Claude-Pierre Banier, Publius Ovidius Naso, Edward Brooks, Edward Ovid, Ovidius, Ernest Ensor Publius Ovidius Naso, Ovídio, Pierre Du Ryer, Publio Ovidio Nason, Johannes Minellius, Nathan Bailey, J., F., and C. Rivington (Firm), G. G. J. and J. Robinson (Paternoster-Row, London, England), Scatcherd and Whitaker, Publius Ovidius Naso, Mathieu Guillaume Thérès de Villenave, Rudolf Merkel, Ovid Giovanni Andrea Dell' Anguillara, C. Luke Soucy, Publius Ovidius Naso, Joseph Gaspard Dubois-Fontanelle, Villenave, Moriz Haupt, Otto Korn, Otto Ovid, J. J. J.J. Howard, Henry Riley, Théodose Burette, Etienne Gros, John Clarke, John Ovid, William Thane Peck, Moriz Haupt, Hermann Johannes Müller, Otto Korn, Henry T. Riley, Banier M. l'abbé, Bernard Picart, Arthur Golding, William White, William Seres, J. H. Haydon, Maximus Planudes, Jean François Boissonade, Garth, Samuel Sir, Joseph Addison, Laurence Eusden, Arthur Maynwaring, Samuel Croxall, Nahum Tate, John Gay, Freigius, Moritz Haupt, Otto Korn, Ovide Ovide, George Sewell, Ovid Vergil, Ovide (Ovid) ; Georges Lafaye, Rolfe (Translated by) Ovid and Humphries, Ernst Karl Christian Bach, Rudolf Ehwald, Ovidb C -17 or 18 a D, Daniel Crespin, Anton Zingerle, Heinrich Stefan Sedlmayer, José Carlos Fernández Corte, María Josefa Cantó Llorca, Charles Martin, Emily R. Wilson, Ovide, Henry T. Riley, translated by frank jsutus miller Ovid, Moriz Haupt P. Ovidius Naso, 43 B. C. -17 or 18 A. D. Ovid, N. C. (Nathan Covington) 180 Brooks, José-Román Bravo Díaz, Publio Ovidio Nasón, Antonio Ruiz de Elvira Prieto, Bartolomé Segura Ramos, OVIDIO; BONIFAZ NU;O, RUBEN INTRODUCION, VERSION, OVIDIO; BONIFAZ NU;O, RUBEN INTRODUCION, VERSION, Publius Ovidius Naso Ovide, OVIDE, 43 B. C. -17 A. D. or 18 A. D. Ovid, Stamperia del Seminario (Padua), Publius Ovidius Publius Ovidius Naso, Henry Thomas Riley, Publi Ovidi Nasó, Donald E. Hill, J. R. Jenkinson, K. Sara Myers, Ovid Poet, John Laney, Hermann Breitenbach, Rudolf Merkel, Rudolf Ehwald, Ange-François Fariau de Saint-Ange, Pablo Picasso, Jean Gaspard Dubois-Fontanelle, Giuseppe Zocchi, Joseph Chamonard, Diedrich Ernest Bosselaar, Thomas Farnaby, Friedrich Polle, Johannes Siebelis, Bernardino Stagnino, Carolus Vivianus, Ovide (Ovid) ,  Georges Lafaye, Garth, Samuel Sir, George Sandys, Richard Badger, Johann Raener, Henricus Glareanus, Thomas Purfoot, Charles Simmons, Lodovico Dolce, Jakob Moltzer, Ercole Ciofani, Daniel Heinsius, Nicolaas Heinsius, Pieter Burman, Johann Wilhelm Capoferrius, Charles de Massac, Raymond de Massac, George Sewell, Jakob Moltzer, Raffaele Regio, Giovanni de Buonsignore, Luca-Antonio Giunta, William Caxton, George Hibbert, Roxburghe Club, Erich Rösch, Joseph Davidson, Claude-Pierre Goujet, N. Bailey, Johannes Minellius, Banier (Antoine), Jean Matheus, Isaac Briot, Pierre Firens, Michael Faulte, Gerard Jean-Baptiste Scotin, Antoine Humblot, Virgil Solis, Vasiliĭ Maĭkov, Gerhard Lorich, Marguerite Carnec, Olivier Sers, SparkNotes, Georges Lafaye, Raphaello Regius, Josse Badius, Gottlieb Erdmann Gierig, Almeno pseud, Ēlias Tsirinkakēs, Jordi Parramon Blasco, John Clarke, Jacobus Rubeus, Henry N. Heale, William Scovil Anderson, Gianpiero Rosati, Giovanna Faranda Villa, Rossella Corti, Nicolas Renouard, Publius Vergilius Maro, Henry King, Karl Hermann Weise, Jorge de Bustamante, Pierre Bellère, Fitzwilliam, William Charles de Meuron Earl, Edward Glaser, Giovanni de' Buonsignori, Gregor Bersmann, Josse Badius, Pieter Rabus, 'Introductiones' Printer of Nebrissensis, Hannibal Gamon, Clifden, Arthur Victor Agar-Robartes Viscount, England) Lanhydrock House (Cornwall, Giovanni Andrea dell' Anguillara, Francesco Turchi, Clarke, John, Lodovico Dolce, Ovid, Banier (Antoine), Claude-Pierre Goujet, Karl Paul Otto Korn, H. J. Müller, Otto Korn, Johann Balthasar Sedkezki, Stephen Gaselee, H. F. B. Brett-Smith, Pepys Library, Raphaello Regius, Paul Brandt, Thomas Farnaby, Pierre Du Ryer, Gwilym Aneurin Tudor Davies, Ovid, 43 BCE-18, 43 BCE-18, exploring themes of self-help.",Self-Help
B0748,Brave New World,Aldous Huxley,Psychology,Self-Help,300,medium,4.5,1932,"A compelling psychology book by Aldous Huxley, exploring themes of self-help.",Self-Help
B0749,The Yellow Wallpaper,"Charlotte Perkins Gilman, Aric Cushing, Logan Thomas, SparkNotes, Bryan Hunt, A. J. Alexander, Steven Stern, Aileen Oracion, Twisted Classics, Anne Geer, Sara Barkat, Period Time Publishing, Félix Gerónimo, Agustín López Tobajas, Nicolae Sfetcu, Erminia Passannanti",Psychology,Self-Help,300,medium,4.6,1892,"A compelling psychology book by Charlotte Perkins Gilman, Aric Cushing, Logan Thomas, SparkNotes, Bryan Hunt, A. J. Alexander, Steven Stern, Aileen Oracion, Twisted Classics, Anne Geer, Sara Barkat, Period Time Publishing, Félix Gerónimo, Agustín López Tobajas, Nicolae Sfetcu, Erminia Passannanti, exploring themes of self-help.",Self-Help
B0750,The House of Mirth,Edith Wharton,Psychology,Self-Help,300,medium,4.6,1905,"A compelling psychology book by Edith Wharton, exploring themes of self-help.",Self-Help
B0751,The Mayor of Casterbridge,Thomas Hardy,Psychology,Self-Help,300,medium,3.8,1800,"A compelling psychology book by Thomas Hardy, exploring themes of self-help.",Self-Help
B0752,As a man thinketh,James Allen,Psychology,Self-Help,300,medium,4.6,1902,"A compelling psychology book by James Allen, exploring themes of self-help.",Self-Help
B0753,The Woman in White,"Wilkie Collins, William Collins",Psychology,Self-Help,300,medium,3.8,1859,"A compelling psychology book by Wilkie Collins, William Collins, exploring themes of self-help.",Self-Help
B0754,The Red Badge of Courage,Stephen Crane,Psychology,Self-Help,300,medium,4.4,1855,"A compelling psychology book by Stephen Crane, exploring themes of self-help.",Self-Help
B0755,Silas Marner,"George Eliot, John O'Connor, Mary Anne Evans, Hugh Thomson, Julius Frese",Psychology,Self-Help,300,medium,4.2,1800,"A compelling psychology book by George Eliot, John O'Connor, Mary Anne Evans, Hugh Thomson, Julius Frese, exploring themes of self-help.",Self-Help
B0756,Ulysses,James Joyce,Psychology,Self-Help,300,medium,3.9,1914,"A compelling psychology book by James Joyce, exploring themes of self-help.",Self-Help
B0757,The mystery of Edwin Drood,"Charles Dickens, Samuel Luke Fildes, Charles Bernard Derosne, TC, John Cuming Walters",Psychology,Self-Help,300,medium,4.3,1870,"A compelling psychology book by Charles Dickens, Samuel Luke Fildes, Charles Bernard Derosne, TC, John Cuming Walters, exploring themes of self-help.",Self-Help
B0758,Bram Stoker's Dracula omnibus,"Bram Stoker, Mary Shelley, Robert Louis Stevenson, Danide, Núria Pradas, Carmen Gil, Bram Stoker, Juan Antonio Molina Foix, Mario Montalbán, Leonard Wolf, ClassyBookRead, BRAM STOCKER, BRAM STOKER, Anna Gasol Trullols, Destinyalready Creative Writing Ink, Bram Stroker, Fay Weldon, Bram Stoker., Bess Georges, Alba Pagán, David Stuart Davies, David Rogers, A. R. S. BEL, Ferdinand Du Chevalier, Abraham Stoker, Sarah Prescott, Alex Rouse, Bram Stoke, A. Nessi, Bram Stoker ",Psychology,Self-Help,300,medium,3.5,1897,"A compelling psychology book by Bram Stoker, Mary Shelley, Robert Louis Stevenson, Danide, Núria Pradas, Carmen Gil, Bram Stoker, Juan Antonio Molina Foix, Mario Montalbán, Leonard Wolf, ClassyBookRead, BRAM STOCKER, BRAM STOKER, Anna Gasol Trullols, Destinyalready Creative Writing Ink, Bram Stroker, Fay Weldon, Bram Stoker., Bess Georges, Alba Pagán, David Stuart Davies, David Rogers, A. R. S. BEL, Ferdinand Du Chevalier, Abraham Stoker, Sarah Prescott, Alex Rouse, Bram Stoke, A. Nessi, Bram Stoker , exploring themes of self-help.",Self-Help
B0759,The Blithedale Romance,Nathaniel Hawthorne,Psychology,Self-Help,300,medium,4.3,1852,"A compelling psychology book by Nathaniel Hawthorne, exploring themes of self-help.",Self-Help
B0760,Women in Love,D. H. Lawrence,Psychology,Self-Help,300,medium,4.2,1877,"A compelling psychology book by D. H. Lawrence, exploring themes of self-help.",Self-Help
B0761,The Turn of the Screw,Henry James,Psychology,Self-Help,300,medium,4.0,1898,"A compelling psychology book by Henry James, exploring themes of self-help.",Self-Help
B0762,The Invisible Man,H. G. Wells,Psychology,Self-Help,300,medium,4.3,0,"A compelling psychology book by H. G. Wells, exploring themes of self-help.",Self-Help
B0763,Heart of Darkness,Joseph Conrad,Psychology,Self-Help,300,medium,3.6,1899,"A compelling psychology book by Joseph Conrad, exploring themes of self-help.",Self-Help
B0764,Nineteen Eighty-Four,George Orwell,Psychology,Self-Help,300,medium,4.5,1949,"A compelling psychology book by George Orwell, exploring themes of self-help.",Self-Help
B0765,Saint Francis of Assisi,Gilbert Keith Chesterton,Psychology,Self-Help,300,medium,4.1,1923,"A compelling psychology book by Gilbert Keith Chesterton, exploring themes of self-help.",Self-Help
B0766,Alice's Adventures in Wonderland / Through the Looking Glass,Lewis Carroll,Psychology,Self-Help,300,medium,3.5,1889,"A compelling psychology book by Lewis Carroll, exploring themes of self-help.",Self-Help
B0767,To the Lighthouse,Virginia Woolf,Psychology,Self-Help,300,medium,3.7,1927,"A compelling psychology book by Virginia Woolf, exploring themes of self-help.",Self-Help
B0768,Moonfleet,John Meade Falkner,Psychology,Self-Help,300,medium,3.7,1898,"A compelling psychology book by John Meade Falkner, exploring themes of self-help.",Self-Help
B0769,"Villette, a novel",Charlotte Brontë,Psychology,Self-Help,300,medium,4.0,1853,"A compelling psychology book by Charlotte Brontë, exploring themes of self-help.",Self-Help
B0770,Metamorphoses,Ovid,Psychology,Self-Help,300,medium,3.5,1479,"A compelling psychology book by Ovid, exploring themes of self-help.",Self-Help
B0771,La Poetica,Aristotle,Psychology,Self-Help,300,medium,4.5,1479,"A compelling psychology book by Aristotle, exploring themes of self-help.",Self-Help
B0772,The Beautiful and Damned,F. Scott Fitzgerald,Psychology,Self-Help,300,medium,4.3,1920,"A compelling psychology book by F. Scott Fitzgerald, exploring themes of self-help.",Self-Help
B0773,Pericles,William Shakespeare,Psychology,Self-Help,300,medium,3.9,1609,"A compelling psychology book by William Shakespeare, exploring themes of self-help.",Self-Help
B0774,Mrs. Dalloway,Virginia Woolf,Psychology,Self-Help,300,medium,3.7,1925,"A compelling psychology book by Virginia Woolf, exploring themes of self-help.",Self-Help
